is_feasible,feasibility_ratio,total_violation,annual_consumption_kwh,comfort_hours,peak_cooling_kw,penalized_consumption,n_active_constraints,wall_u_value,roof_u_value,window_u_value,window_shgc,window_to_wall_ratio,infiltration_ach,hvac_cop,hvac_setpoint_cooling,hvac_setpoint_heating,lighting_power_density,equipment_power_density,occupancy_density,violation_max_annual_consumption,violation_min_comfort_hours,violation_max_peak_cooling,violation_max_comfort_hours,violation_min_consumption
False,0.8,378.1186432089571,43117.815544468016,4621.881356791043,30.218144319002853,114604.66971555933,1,1.330220701083634,0.26037469313097705,4.931103808480497,0.7525234403190879,0.13053897992743188,0.6322531777766445,4.515503199482653,24.993038761534635,18.73808407742551,7.093493233367103,12.445665233496584,0.09845229851910213,0,378.1186432089571,0,0,0
False,0.8,396.0738603737627,42723.642447817525,4603.926139626237,27.57261614919769,121160.89388350499,1,0.6447858212182636,0.3653853181528043,4.923026049664907,0.3315283924148266,0.5879326279095657,0.7042749501253283,2.9552947892217483,25.158794028569915,20.634831102003503,9.98195716453139,14.664362611251574,0.12192017782722638,0,396.0738603737627,0,0,0
False,0.8,379.25182043519635,50424.985747327606,4620.748179564804,29.26687648501329,122340.95739903282,1,0.2218173943590079,0.47562196775938104,5.391431897095242,0.6809222671297939,0.5797883221605167,0.8854248527116348,2.7743404966937586,24.191837955894773,19.817509338239844,13.44357082739616,9.176990969410936,0.09882411370217781,0,379.25182043519635,0,0,0
False,0.8,424.03240194510545,38404.3751211076,4575.967598054895,24.7689404536056,128306.11407077534,1,0.6992861293660388,0.4039635656270778,3.0866428222299196,0.41201133681563173,0.391828055925436,0.3932815643579818,4.935987019165417,25.944842977918412,20.79264685607898,10.360963663441204,11.714331395435932,0.13137950197069487,0,424.03240194510545,0,0,0
False,0.8,424.03240194510545,38404.3751211076,4575.967598054895,24.7689404536056,128306.11407077534,1,1.5186297749784505,0.44016951109752167,1.140324107775781,0.3573584265798951,0.39753896535012745,0.3617109761811004,3.7409156180030907,24.387371395667557,19.336975563267842,12.709122037458219,9.279179037605262,0.05751377817358088,0,424.03240194510545,0,0,0
False,0.8,424.03240194510545,38404.3751211076,4575.967598054895,24.7689404536056,128306.11407077534,1,1.9458416829930867,0.2767659663157148,4.026709532013069,0.46625013158274276,0.5340711271887527,0.5125797473368631,4.231564880565411,25.35246115859244,21.778456877896094,11.832480282896459,13.966097168101127,0.11178472402012138,0,424.03240194510545,0,0,0
False,0.8,400.3636777124493,52634.93154864396,4599.636322287551,29.607472140224445,132780.46876436297,1,1.8207525028939948,1.0046869673189118,2.5256340597191533,0.40952574476759657,0.4629778394351197,1.3765323119430926,4.717716060662793,25.119502183430495,20.56812658461715,5.841399649950488,9.939544569135364,0.1398554188527079,0,400.3636777124493,0,0,0
False,0.8,400.3636777124493,52634.93154864396,4599.636322287551,29.607472140224445,132780.46876436297,1,1.805683799318804,1.002037145096305,4.576650865937418,0.5015822558631153,0.3884519423131796,0.8910212325826365,2.988107469495111,24.889808461046023,19.123089449763423,5.243159664314538,15.745667550886013,0.06771106794070489,0,400.3636777124493,0,0,0
False,0.8,400.3636777124493,52634.93154864396,4599.636322287551,29.607472140224445,132780.46876436297,1,1.739829051219813,1.099938110163032,3.1337822308929635,0.2587004963906009,0.3458079375584162,0.8681661249366788,2.933004674775038,23.735406596951893,19.594018937589492,11.158500980522165,15.621123810411726,0.054530400977204456,0,400.3636777124493,0,0,0
False,0.8,400.3636777124493,52634.93154864396,4599.636322287551,29.607472140224445,132780.46876436297,1,1.5231278788469944,1.2346992560195456,2.269155576570879,0.3064637262678337,0.47530737582042915,1.2682016871207167,4.976262855001684,23.650470707645706,19.488072343171133,12.764129607419967,12.089642483036215,0.14307573256035647,0,400.3636777124493,0,0,0
